researcher_id,researcher_name,title,link,cited_by,year,authors,journal
ltu1CEYAAAAJ,Salameh P,Polymorphism in SFTPD gene affects assembly and constitutional serum levels of surfactant protein D in a Lebanese population,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=1000&pagesize=100&citation_for_view=ltu1CEYAAAAJ:w2UhwfzvF0QC,,2014,"D Fakih, S Chamat, M Medlej-Hashim, M Waked, P Salameh, G Sorensen, ...",European Respiratory Journal 44 (Suppl 58)
ltu1CEYAAAAJ,Salameh P,Delivering antibiotics by Lebanese pharmacists: A comparison of high and low socioeconomic areas,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=1000&pagesize=100&citation_for_view=ltu1CEYAAAAJ:ldfaerwXgEUC,,2014,"N Saleh, R Farah, N Lahoud, P Salameh","Revue d'Épidémiologie et de Santé Publique 62, S18"
ltu1CEYAAAAJ,Salameh P,Females are more adherent to Lebanese Med-iterranean Diet than males among university students. Asian Pac,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=1000&pagesize=100&citation_for_view=ltu1CEYAAAAJ:VFGfXyYpp08C,,2014,"C Issa, L Jomaa, J Salamé, M Waked, B Barbour, N Zeidan, I Baldi, ...","J. Health Sci 1 (4), 345-353"
ltu1CEYAAAAJ,Salameh P,Hamadé,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=1000&pagesize=100&citation_for_view=ltu1CEYAAAAJ:-cHHJ4ChvFsC,,2014,"F Rizk, P Salameh",Congenital anomalies: prevalence and risk factors. Universal Journal of …
ltu1CEYAAAAJ,Salameh P,"Prevalence of malnutrition and its correlates in older adults living in long stay institutions situated in Beirut, Lebanon",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=1000&pagesize=100&citation_for_view=ltu1CEYAAAAJ:vbti4gW_9XwC,,2014,"EZ Mohamad, B Christa, A Sanaa, R Samar, AH Amal, B Wafaa, S Nadine, ...",
ltu1CEYAAAAJ,Salameh P,Hyperreactive airway disease in adults Data from a national study in Lebanon,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=1000&pagesize=100&citation_for_view=ltu1CEYAAAAJ:ipvhVhH6zQ8C,,2014,"S Joseph, T Paul, S Pascale, W Mirna",
ltu1CEYAAAAJ,Salameh P,Assessment of dietary intake patterns and their correlates among university students in Lebanon. Front Public Health [Internet]. 2014 out [Accessed on 2017 Oct 31]; 2: 185,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=1000&pagesize=100&citation_for_view=ltu1CEYAAAAJ:0iM-huCvmk0C,,2014,"P Salameh, L Jomaa, C Issa, G Farhat, J Salamé, N Zeidan",
ltu1CEYAAAAJ,Salameh P,Food patterns associated with asthma and allergic diseases in,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=1000&pagesize=100&citation_for_view=ltu1CEYAAAAJ:VnuxuLaQPLMC,,2014,"IB Annesi-Maesano, C Raherison, F de Blay, C Kopferschmitt, F Lavaud, ...","NUTRITION, 195131"
ltu1CEYAAAAJ,Salameh P,Addiction and Psychological Distress among University Students in Lebanon: The Moderating Effect of Gender,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=1000&pagesize=100&citation_for_view=ltu1CEYAAAAJ:T8_be82Iz5gC,,2014,M Chaaya,
ltu1CEYAAAAJ,Salameh P,Castro-esophageal Reﬂux Disease in Lebanese Adults: Effects on Quality of Life and Correlates,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=1000&pagesize=100&citation_for_view=ltu1CEYAAAAJ:sgsej9ZJWHMC,,2014,"S Awada, S Rachidi, A Al-Haije, RK Zeidan, NB Kansour, C Abboud, ...",
ltu1CEYAAAAJ,Salameh P,"Prévalence de la dénutrition chez les sujets âgés en milieu rural et facteurs sociodémographiques associés, Liban",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=1000&pagesize=100&citation_for_view=ltu1CEYAAAAJ:OU6Ihb5iCvQC,,2013,"C Boulos, P Salameh, P Barberger-Gateau","Revue d'Épidémiologie et de Santé Publique 61, S266"
ltu1CEYAAAAJ,Salameh P,Association between dietary patterns and asthma and allergic diseases: Data from the French six cities study,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=1000&pagesize=100&citation_for_view=ltu1CEYAAAAJ:EpJ50YjRFhcC,,2013,"D Saadeh, P Salameh, D Caillaud, D Charpin, F de Blay, C Kopferschmitt, ...",European Respiratory Journal 42 (Suppl 57)
ltu1CEYAAAAJ,Salameh P,Las estatinas disminuyen la mortalidad en pacientes libaneses con sepsis: estudio multicéntrico,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=1000&pagesize=100&citation_for_view=ltu1CEYAAAAJ:NMxIlDl6LWMC,,2013,"R Ajrouche, A Al-Hajje, N El-Helou, S Awada, S Rachidi, S Zein, ...","Pharmacy Practice (Internet) 11 (2), 102-108"
ltu1CEYAAAAJ,Salameh P,Geriatric Mental Health Care,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=1000&pagesize=100&citation_for_view=ltu1CEYAAAAJ:u9iWguZQMMsC,,2013,"S Rachidi, W Bawab, P Salameh",
ltu1CEYAAAAJ,Salameh P,Geriatric Mental Health Care,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=1000&pagesize=100&citation_for_view=ltu1CEYAAAAJ:D03iK_w7-QYC,,2013,"W Bawab, P Salameh",
ltu1CEYAAAAJ,Salameh P,Lung cancer correlates in Lebanese adults: a pilot case-control study,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=1000&pagesize=100&citation_for_view=ltu1CEYAAAAJ:Qy-rCirNo-8C,,2013,"A Joseph, S Nadine, W Mirna, S Joseph, S Pascale",
ltu1CEYAAAAJ,Salameh P,LES MEDICAMENTS ET LA SANTÉ PUBLIQUE,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=1000&pagesize=100&citation_for_view=ltu1CEYAAAAJ:I2jIoRS3jIgC,,2013,HBW Europa,
ltu1CEYAAAAJ,Salameh P,utism in tudy,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=1000&pagesize=100&citation_for_view=ltu1CEYAAAAJ:IExZWSxeYXUC,,2013,P Sa,"JRHS 13, 13"
ltu1CEYAAAAJ,Salameh P,Front & Back Matter,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=1000&pagesize=100&citation_for_view=ltu1CEYAAAAJ:w7CBUyPWg-0C,,2013,"H Zhan, Z Li, X Zhou, F Yang, J Huang, M Lu, SC Wen, HC Yeh, WJ Wu, ...",Urologia Internationalis 91 (3)
ltu1CEYAAAAJ,Salameh P,"Cigarette Smoking, Dependence and Chronic Obstructive Pulmonary Disease: A Renewed Approach of an Old Relationship. J Addict Behav Ther Rehabil 2: 3",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=1000&pagesize=100&citation_for_view=ltu1CEYAAAAJ:qPeb-qHga9sC,,2013,"S Pascale, K Georges, S Joseph, W Mirna","of 6, 2"
ltu1CEYAAAAJ,Salameh P,Lung cancer correlates in Lebanese adults: A pilot,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=1000&pagesize=100&citation_for_view=ltu1CEYAAAAJ:rqnDXT1GswoC,,2013,"J Aoun, N Saleh, M Waked, J Salamé, P Salameh",
ltu1CEYAAAAJ,Salameh P,Prevalence of stroke in Lebanon: A 2012 cross-sectional study,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=1000&pagesize=100&citation_for_view=ltu1CEYAAAAJ:3s1wT3WcHBgC,,2013,"N Lahoud, H Hosseini, P Salameh, N Saleh","CEREBROVASCULAR DISEASES 35, 615-615"
ltu1CEYAAAAJ,Salameh P,Do personal beliefs and peers affect the practice of alcohol consumption in university students in Lebanon?,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=1000&pagesize=100&citation_for_view=ltu1CEYAAAAJ:35N4QoGY0k4C,,2013,"B Barbour, P Salameh",Do personal beliefs and peers affect the practice of alcohol consumption in …
ltu1CEYAAAAJ,Salameh P,Comparaison fréquentiste-bayesienne pour épidémiologistes: application sur régressions logistiques,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=1000&pagesize=100&citation_for_view=ltu1CEYAAAAJ:1sJd4Hv_s6UC,,2012,"P Salameh, G Khayat, M Waked, M Dramaix","Revue d'Épidémiologie et de Santé Publique 60, S51-S52"
ltu1CEYAAAAJ,Salameh P,"Validity of serum surfactant protein D as a lung-specific biomarker in monitoring asthma, chronic obstructive pulmonary disease and chronic bronchitis in Lebanese patients …",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=1000&pagesize=100&citation_for_view=ltu1CEYAAAAJ:bFI3QPDXJZMC,,2012,"R Jounblat, M Waked, Z Akiki, P Salameh, H Bouharoun-Tayoun, I Tornøe, ...",European Respiratory Journal 40 (Suppl 56)
ltu1CEYAAAAJ,Salameh P,""" RECHERCHE TRANSLATIONNELLE: DE LA DÉCOUVERTE À L’USAGE DES MÉDICAMENTS",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=1000&pagesize=100&citation_for_view=ltu1CEYAAAAJ:E2bRg1zSkIsC,,2012,DES MÉDICAMENTS,
ltu1CEYAAAAJ,Salameh P,La qualité de l'alimentation chez les fumeurs et les non-fumeurs universitaires au Liban.,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=1000&pagesize=100&citation_for_view=ltu1CEYAAAAJ:ThYxFsVAhEkC,,2012,J Assaf,
ltu1CEYAAAAJ,Salameh P,Cigarette smokers' profile in Lebanese adults,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=1000&pagesize=100&citation_for_view=ltu1CEYAAAAJ:6fxomyk5x4cC,,2012,"W Mirna, K Georges, S Pascale",
ltu1CEYAAAAJ,Salameh P,ARTICLE ORIGINAL/ORIGINAL ARTICLE,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=1000&pagesize=100&citation_for_view=ltu1CEYAAAAJ:0vYOBEH00j0C,,2012,"CD MOUSSALLEM, FA HOYEK, JCF LAHOUD","Lebanese Medical Journal 60 (1), 19"
ltu1CEYAAAAJ,Salameh P,ARTICLE ORIGINAL/ORIGINAL ARTICLE,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=1000&pagesize=100&citation_for_view=ltu1CEYAAAAJ:9LpHyFPp1DQC,,2012,"HENDÀ L’HÔTEL, D DE FRANCE","Journal Médical Libanais 60 (2), 99"
ltu1CEYAAAAJ,Salameh P,Cigarette Smokers’ Profile In Lebanese Adults. J Res Health Sci. 2012; 12 (2): xxx-xxx,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=1000&pagesize=100&citation_for_view=ltu1CEYAAAAJ:3vbIHxFL9FgC,,2012,"W Mirna, K Georges, S Pascale","JRHS 12, 2"
ltu1CEYAAAAJ,Salameh P,Tolérance de la Radiothérapie dans le Traitement Adjuvant des Séminomes Testiculaires Stade I,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=1000&pagesize=100&citation_for_view=ltu1CEYAAAAJ:wZJMF1LD7PcC,,2011,"E Nasr, J Helou, D Nehme Nasr","المجلة الطبية اللبنانية 103 (367), 1-4"
ltu1CEYAAAAJ,Salameh P,Assessment of practices of surgery antibioprophylaxis in Beirut Governmental Hospital,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=1000&pagesize=100&citation_for_view=ltu1CEYAAAAJ:Oo1CbQkBAzEC,,2011,"S Awada, F Abou Jaoudeh, S Rachidi, A Al Hajje, N Ankouni, S Zein, ...","INTERNATIONAL JOURNAL OF CLINICAL PHARMACY 33 (2), 378-378"
ltu1CEYAAAAJ,Salameh P,Drug prescribing potential errors and interactions: data from 7 Lebanese Hospitals,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=1000&pagesize=100&citation_for_view=ltu1CEYAAAAJ:lSLTfruPkqcC,,2011,"A Al Hajje, S Awada, S Rachidi, S Zein, R Azar, AM Hneini, N Dalloul, ...","INTERNATIONAL JOURNAL OF CLINICAL PHARMACY 33 (2), 377-378"
ltu1CEYAAAAJ,Salameh P,"The Editors of the International Journal of Public Health express their thanks to all Reviewers in 2010 for the time they committed and the valuable input they provided, thus …",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=1000&pagesize=100&citation_for_view=ltu1CEYAAAAJ:tJ_1M1FLfZ0C,,2011,"C Arslanm, TS Asole, IS Assari","Int J Public Health 56, 121-124"
ltu1CEYAAAAJ,Salameh P,La prévalence du diabète type II chez les adolescents en milieu scolaire.,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=1000&pagesize=100&citation_for_view=ltu1CEYAAAAJ:9UF2BbDYXHIC,,2011,O Houjeiry,
ltu1CEYAAAAJ,Salameh P,ARTICLE ORIGINAL/ORIGINAL ARTICLE,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=1000&pagesize=100&citation_for_view=ltu1CEYAAAAJ:irE4lMk4wWMC,,2011,OFPSIN LEBANON,"Lebanese Medical Journal 59 (4), 179"
ltu1CEYAAAAJ,Salameh P,"Report on the Consultation on establishing clinical trial registries in the Eastern Mediterranean Region Cairo, Egypt 31 October–1 November 2011",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=1000&pagesize=100&citation_for_view=ltu1CEYAAAAJ:Oj-SLI0tZTcC,,2011,World Health Organization,Report on the Consultation on establishing clinical trial registries in the …
ltu1CEYAAAAJ,Salameh P,Obesity associated behaviour in 1933 Lebanese adolescents,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=1000&pagesize=100&citation_for_view=ltu1CEYAAAAJ:IyxfXMz2bNAC,,2011,"P Salameh, B Barbour",Lebanese Medical Journal 59 (4)
ltu1CEYAAAAJ,Salameh P,VIIIth IEA Eastern Mediterranean Regional Scientific Meeting,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=1000&pagesize=100&citation_for_view=ltu1CEYAAAAJ:qCaWouos7ogC,,2010,CP Hotel,
ltu1CEYAAAAJ,Salameh P,Industrial Disaster and Its Impact on Human Rights: A Gendered Perspective,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=1000&pagesize=100&citation_for_view=ltu1CEYAAAAJ:BxcezVm2apwC,,2009,D Noeswantari,"Jurnal DINAMIKA HAM 9 (3), 159-182"
ltu1CEYAAAAJ,Salameh P,The environmental contamination by organochlorine insecticides of some agricultural areas in Malaysia.,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=1000&pagesize=100&citation_for_view=ltu1CEYAAAAJ:RdUpO4xyVKMC,,2008,"SH Haron, BS Ismail, MT Latif, HA Alegria, F Wong, LM Jantunen, ...","Research Journal of Environmental Sciences 6 (5), 8810-8818"
ltu1CEYAAAAJ,Salameh P,Neonatal care in Mount Lebanon hospitals: Knowledge and practice of midwives,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=1000&pagesize=100&citation_for_view=ltu1CEYAAAAJ:CHSYGLWDkRkC,,2007,"P Salameh, B Barbour","Journal of Neonatal Nursing 13 (4), 155-161"
ltu1CEYAAAAJ,Salameh P,Drug circuit in Lebanese hospitals,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=1000&pagesize=100&citation_for_view=ltu1CEYAAAAJ:zA6iFVUQeVQC,,2007,"P Salameh, M Semaan, R El Hawzi, M Bechara, B El Kadi","Revue D'epidemiologie et de Sante Publique 55 (4), 308-313"
ltu1CEYAAAAJ,Salameh P,Article original/Original article,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=1000&pagesize=100&citation_for_view=ltu1CEYAAAAJ:B71Od6CY_ssC,,2007,"M WAKED, P SALAMEH","Lebanese Medical Journal 55 (3), 145"
ltu1CEYAAAAJ,Salameh P,"Symptoms, severity and asthma control in 5-14 Y-old lebanon school children",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=1000&pagesize=100&citation_for_view=ltu1CEYAAAAJ:AzjrKLz9U9oC,,2007,"W Mirna, S Pascale",
ltu1CEYAAAAJ,Salameh P,Organization and results of an information campaign and early diagnostic in Lebanon,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=1000&pagesize=100&citation_for_view=ltu1CEYAAAAJ:pyW8ca7W8N0C,,2006,"G Khayat, P Salameh","Revue des maladies respiratoires 23 (4 Pt 2), 10S51-10S54"
ltu1CEYAAAAJ,Salameh P,Organisation et résultats d'une campagne d'information et de dépistage de la BPCO au Liban,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=1000&pagesize=100&citation_for_view=ltu1CEYAAAAJ:rO6llkc54NcC,,2006,"G Khayat, P Salamehº","Rev Mal Respir 23, 10351-10S54"
ltu1CEYAAAAJ,Salameh P,ARTICLE ORIGINAL/ORIGINAL ARTICLE,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=1000&pagesize=100&citation_for_view=ltu1CEYAAAAJ:XK2cf6JOk9AC,,2006,YOLDSA LEBANON,"Lebanese Medical Journal 54 (4), 181"
ltu1CEYAAAAJ,Salameh P,"Asthma, allergic rhinitis and eczema in 13-14-year-old schoolchildren across Lebanon",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=1000&pagesize=100&citation_for_view=ltu1CEYAAAAJ:m03se8k-GH0C,,2006,"W Mirna, S Pascale",
ltu1CEYAAAAJ,Salameh P,< A> pilot study regarding health care professionals' opinion,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=1000&pagesize=100&citation_for_view=ltu1CEYAAAAJ:QhqSGEHatosC,,2006,"S Pascale R, BC Nazih, BA Rana",
ltu1CEYAAAAJ,Salameh P,ARTICLE ORIGINAL/ORIGINAL ARTICLE,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=1000&pagesize=100&citation_for_view=ltu1CEYAAAAJ:cB__R-XWw9UC,,2006,CAUL LA PHARMACIE,Journal Médical Libanais 54 (1)
ltu1CEYAAAAJ,Salameh P,Symptoms and acute pesticide intoxication among agriculatural workers in Lebanon,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=1000&pagesize=100&citation_for_view=ltu1CEYAAAAJ:0d9pApVQ-n0C,,2004,"S Pascale R, AS Bernadette",
ltu1CEYAAAAJ,Salameh P,ﬁriﬁiiiGLE QHHGHNAUQFiitﬁ-iimﬂil AHTHQLE,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=1000&pagesize=100&citation_for_view=ltu1CEYAAAAJ:DUFsPKDdMi0C,,2004,AAWIN LEBANON,"Lebanese Medical Journal 52, 2"
ltu1CEYAAAAJ,Salameh P,i3'll “i'iTl@ LlE@ FilGllf*~ lAl| J© Fti@|] ll ‘\*< 11AiL AHTHGLE,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=1000&pagesize=100&citation_for_view=ltu1CEYAAAAJ:17ZO-CJnx_8C,,2004,"RS Pascale, BARI SALEH","Lebanese Medical Journal 52, 2"
ltu1CEYAAAAJ,Salameh P,Methacholine challenge test correlation with symptoms and atopy,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=1000&pagesize=100&citation_for_view=ltu1CEYAAAAJ:GO2DTSf4MZMC,,2003,"W Myrna, S Pascale, A Rim, K Nabil, B Joudy",
ltu1CEYAAAAJ,Salameh P,Cost minimization due to clinical pharmacist intervention in Rizk hospital,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=1000&pagesize=100&citation_for_view=ltu1CEYAAAAJ:6pF0wJmtdfAC,,2002,P Salameh,Rizk Hospital
ltu1CEYAAAAJ,Salameh P,4-Lebanese Cigarette Dependence Scale (LCD) development,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=1000&pagesize=100&citation_for_view=ltu1CEYAAAAJ:uWQEDVKXjbEC,,2002,"M Waked, G Khayat, P Salameh",Chronic Obstructive Pulmonary Disease & Risk Factors In Middle Eastern …
ltu1CEYAAAAJ,Salameh P,Troubles respiratoires chroniques non cancéreux et expositions aux pesticides: résultats d'études épidémiologiques au Liban,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=1000&pagesize=100&citation_for_view=ltu1CEYAAAAJ:RGFaLdJalmkC,,2002,P Salameh,
ltu1CEYAAAAJ,Salameh P,"The Impact of COVID-19 Pandemic, Financial Wellness, and Online Teaching on Schoolteachers’ Mental Health: A Cross-Sectional Study in Lebanon",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=1000&pagesize=100&citation_for_view=ltu1CEYAAAAJ:xwIxJehhd2UC,,,"MD Tarek Baroud, MD Jad El Masri, MD Hadi Shammaa, ...",
ltu1CEYAAAAJ,Salameh P,From the President Research,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=1000&pagesize=100&citation_for_view=ltu1CEYAAAAJ:x-Ysmmx-H-kC,,,"S Hamdan, F El-Dahiyat, EK Smith, S Tawil, H Sacre, G Sili, P Salameh, ...",
ltu1CEYAAAAJ,Salameh P,Late-Breaking Abstract Sessions,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=1000&pagesize=100&citation_for_view=ltu1CEYAAAAJ:84Dmd_oSKgsC,,,"MD Polina Pyatilova, P le Coutre, L Herzog, M Munoz, N Nojarov, ...",J ALLERGY CLIN IMMUNOL 155 (2)
ltu1CEYAAAAJ,Salameh P,The Prurigo Control Test reflects the severity of itch and skin lesions in patients with chronic prurigo: Data from a real-world study,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=1000&pagesize=100&citation_for_view=ltu1CEYAAAAJ:LAaCg2gyLagC,,,"C Zeidler, LS Stahl, S Ständer, J Loewenthal, K Weller, P Salameh, ...",Journal of the European Academy of Dermatology and Venereology: JEADV
